what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476541702503
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476541724237
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476541816397
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1476541820149
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476541820410
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1476541834153
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476541834674
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476541857200
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476541858607
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476541859568
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476541909921
opened,view,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.internal.introview",1476541913505
activated,view,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.internal.introview",1476541913530
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.help.quickStartAction",1476541913592
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476541940383
closed,view,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.internal.introview",1476541940413
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476541944687
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476541946137
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476541947353
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476542053457
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476542055417
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476542055417
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1476542056565
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476542056566
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476542062848
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476542069056
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1476542069063
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1476542069063
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476542072101
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476542073323
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1476542073327
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1476542073327
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476542075877
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476542077118
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1476542077122
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1476542077122
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476542096957
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476542131073
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476542133734
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476542134829
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476542144736
no handler,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1476542235016
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476542307870
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476542308971
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476542333781
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476542366108
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476542389888
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476542391064
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476542503305
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476542511625
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476542530857
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476542535298
no handler,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1476542554096
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476542614702
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476542617265
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476544624737
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476544633327
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476576182582
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1476592974354
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1476592974354
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1476592974354
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1476592974369
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1476592974369
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1476592974408
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1476592974408
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1476592974408
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1476592974408
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1476592974409
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1476592974409
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1476592974409
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1476592974409
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1476592974445
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1476592974445
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1476592974445
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1476592974445
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1476592974445
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1476592974445
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1476592974445
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1476592974445
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1476592974445
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.1.R36x_v20100901,"org.eclipse.equinox.p2.artifact.repository",1476592974445
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1476592974445
started,bundle,org.eclipse.equinox.p2.director,2.0.2.R36x_v20100823,"org.eclipse.equinox.p2.director",1476592974445
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1476592974461
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1476592974461
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.0.v20100518,"org.eclipse.equinox.p2.extensionlocation",1476592974461
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1476592974477
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1476592974477
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1476592974520
started,bundle,org.eclipse.equinox.p2.publisher,1.1.2.v20100824-2220,"org.eclipse.equinox.p2.publisher",1476592974520
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1476592974520
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1476592974564
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.0.2.R36x_v20100823,"org.eclipse.equinox.p2.touchpoint.eclipse",1476592974564
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1476592974564
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1476592974565
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1476592974565
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1476592974565
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1476592974565
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1476592974565
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1476592974565
started,bundle,org.eclipse.jdt.core,3.6.1.v_A68_R36x,"org.eclipse.jdt.core",1476592974565
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1476592974565
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1476592974565
started,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1476592974565
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1476592974565
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1476592974565
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1476592974565
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1476592974565
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1476592974565
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1476592974565
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1476592974565
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1476592974565
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1476592974565
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1476592974565
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1476592974565
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1476592974565
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1476592974565
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1476592974565
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1476592974565
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1476592974565
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1476592974565
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1476592974565
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1476592974565
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1476592974615
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1476592974616
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1476592974616
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1476592974616
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1476592974616
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1476592974616
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1476592974617
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1476592974617
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1476592974617
os,sysinfo,,,"win32",1476592974621
arch,sysinfo,,,"x86",1476592974621
ws,sysinfo,,,"win32",1476592974621
locale,sysinfo,,,"en_MY",1476592974621
processors,sysinfo,,,"4",1476592974621
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1476592974621
java.runtime.version,sysinfo,,,"1.7.0_79-b15",1476592974621
java.specification.name,sysinfo,,,"Java Platform API Specification",1476592974621
java.specification.vendor,sysinfo,,,"Oracle Corporation",1476592974621
java.specification.version,sysinfo,,,"1.7",1476592974621
java.vendor,sysinfo,,,"Oracle Corporation",1476592974621
java.version,sysinfo,,,"1.7.0_79",1476592974621
java.vm.info,sysinfo,,,"mixed mode, sharing",1476592974621
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1476592974621
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1476592974621
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1476592974621
java.vm.specification.version,sysinfo,,,"1.7",1476592974621
java.vm.vendor,sysinfo,,,"Oracle Corporation",1476592974621
java.vm.version,sysinfo,,,"24.79-b02",1476592974621
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1476592984070
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1476592984072
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1476592984495
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476592993764
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476593015120
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1476593017362
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476593017462
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476593017636
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476593017741
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476593017840
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.edit.text.openLocalFile",1476593017840
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1476593024395
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476593026716
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476593028581
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476593029804
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476593080074
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1476593081580
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1476593100859
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476593108623
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476593110511
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1476593110556
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476593111480
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476593127064
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476593153074
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476594739422
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1476594741441
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1476594741631
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476594741641
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476594741742
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476594741756
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1476594743585
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476594743585
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476594746924
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476594748687
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1476594748690
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1476594748690
opened,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.JavadocView",1476594757394
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.JavadocView",1476594757426
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1476594759767
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476594765667
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476594797327
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476594817226
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476594876878
started,bundle,org.eclipse.jdt.apt.core,3.3.401.R36_v20100727-0110,"org.eclipse.jdt.apt.core",1476594877025
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1476594877037
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1476594880905
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476594896846
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476594913556
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476594919505
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1476594988714
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476594989154
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476594989387
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476594989457
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1476594990022
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476594998564
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476595012239
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1476595017276
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1476595017876
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476595022891
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476595024408
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1476595035858
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1476595036619
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1476595037144
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476595038783
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476595048483
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476595055372
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476595058244
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476595066632
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476595079434
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476595090232
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476595099429
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1476595108093
